,ID,시군구,단지명,도로명,주소
104504,서울특별시 동대문구 전농동 래미안아름숲 110,서울특별시 동대문구 전농동,래미안아름숲,전농로16길 51,서울특별시 동대문구 전농동 전농로16길 51
104536,서울특별시 동대문구 전농동 래미안아름숲 80,서울특별시 동대문구 전농동,래미안아름숲,전농로16길 51,서울특별시 동대문구 전농동 전농로16길 51
104604,서울특별시 동대문구 전농동 래미안크레시티 120,서울특별시 동대문구 전농동,래미안크레시티,사가정로 65,서울특별시 동대문구 전농동 사가정로 65
104676,서울특별시 동대문구 전농동 래미안크레시티 60,서울특별시 동대문구 전농동,래미안크레시티,사가정로 65,서울특별시 동대문구 전농동 사가정로 65
104827,서울특별시 동대문구 전농동 래미안크레시티 80,서울특별시 동대문구 전농동,래미안크레시티,사가정로 65,서울특별시 동대문구 전농동 사가정로 65
104980,서울특별시 동대문구 전농동 전농SK 110,서울특별시 동대문구 전농동,전농SK,사가정로 148,서울특별시 동대문구 전농동 사가정로 148
105051,서울특별시 동대문구 전농동 전농SK 60,서울특별시 동대문구 전농동,전농SK,사가정로 148,서울특별시 동대문구 전농동 사가정로 148
105187,서울특별시 동대문구 전농동 전농SK 80,서울특별시 동대문구 전농동,전농SK,사가정로 148,서울특별시 동대문구 전농동 사가정로 148
105335,서울특별시 동대문구 전농동 전농동삼성래미안 60,서울특별시 동대문구 전농동,전농동삼성래미안,전농로 192,서울특별시 동대문구 전농동 전농로 192
105385,서울특별시 동대문구 전농동 전농동삼성래미안 80,서울특별시 동대문구 전농동,전농동삼성래미안,전농로 192,서울특별시 동대문구 전농동 전농로 192
105404,서울특별시 동대문구 전농동 전농동신성미소지움 60,서울특별시 동대문구 전농동,전농동신성미소지움,서울시립대로 75,서울특별시 동대문구 전농동 서울시립대로 75
105444,서울특별시 동대문구 전농동 전농우성 120,서울특별시 동대문구 전농동,전농우성,사가정로 190,서울특별시 동대문구 전농동 사가정로 190
105481,서울특별시 동대문구 전농동 전농우성 130,서울특별시 동대문구 전농동,전농우성,사가정로 190,서울특별시 동대문구 전농동 사가정로 190
105519,서울특별시 동대문구 전농동 전농우성 40,서울특별시 동대문구 전농동,전농우성,사가정로 190,서울특별시 동대문구 전농동 사가정로 190
105553,서울특별시 동대문구 전농동 전농우성 60,서울특별시 동대문구 전농동,전농우성,사가정로 191,서울특별시 동대문구 전농동 사가정로 191
105628,서울특별시 동대문구 전농동 전농우성 80,서울특별시 동대문구 전농동,전농우성,사가정로 190,서울특별시 동대문구 전농동 사가정로 190
105671,서울특별시 동대문구 제기동 안암골벽산 80,서울특별시 동대문구 제기동,안암골벽산,약령시로 25,서울특별시 동대문구 제기동 약령시로 25
105713,서울특별시 동대문구 제기동 어진재 20,서울특별시 동대문구 제기동,어진재,회기로 14,서울특별시 동대문구 제기동 회기로 14
105746,서울특별시 동대문구 제기동 이수브라운스톤 80,서울특별시 동대문구 제기동,이수브라운스톤,왕산로23길 89,서울특별시 동대문구 제기동 왕산로23길 89
105792,서울특별시 동대문구 제기동 한신아파트 110,서울특별시 동대문구 제기동,한신아파트,고산자로 534,서울특별시 동대문구 제기동 고산자로 534
105830,서울특별시 동대문구 제기동 한신아파트 60,서울특별시 동대문구 제기동,한신아파트,고산자로 534,서울특별시 동대문구 제기동 고산자로 534
105906,서울특별시 동대문구 제기동 한신아파트 80,서울특별시 동대문구 제기동,한신아파트,고산자로 534,서울특별시 동대문구 제기동 고산자로 534
105961,서울특별시 동대문구 제기동 현대 60,서울특별시 동대문구 제기동,현대,정릉천동로 90,서울특별시 동대문구 제기동 정릉천동로 90
105975,서울특별시 동대문구 청량리동 미주 100,서울특별시 동대문구 청량리동,미주,약령시로 154,서울특별시 동대문구 청량리동 약령시로 154
106035,서울특별시 동대문구 청량리동 미주 140,서울특별시 동대문구 청량리동,미주,약령시로 154,서울특별시 동대문구 청량리동 약령시로 154
106058,서울특별시 동대문구 청량리동 미주 90,서울특별시 동대문구 청량리동,미주,약령시로 154,서울특별시 동대문구 청량리동 약령시로 154
106086,서울특별시 동대문구 청량리동 한신 110,서울특별시 동대문구 청량리동,한신,제기로 131,서울특별시 동대문구 청량리동 제기로 131
106124,서울특별시 동대문구 청량리동 한신 60,서울특별시 동대문구 청량리동,한신,제기로 131,서울특별시 동대문구 청량리동 제기로 131
106180,서울특별시 동대문구 청량리동 한신 80,서울특별시 동대문구 청량리동,한신,제기로 131,서울특별시 동대문구 청량리동 제기로 131
