연번,ID,매매_18년_1분기,등락율18_1,전세가율18_1,전용면적,구별인구,거래량1,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
890,서울특별시 광진구 자양동 경남 60,49900, - ,60.1,60,371671,6,0,0,1,0,0,1,0,0,1999,116,25,2,232,25.77777778,9.28,1.073275862,0.775100402,0.245689655,9,12,1,1,0,0,0,1,0,0,0,0,0,5
891,서울특별시 광진구 자양동 구의현대홈시티 80,65750, - ,70,80,371671,2,0,0,0,1,0,1,0,0,2006,102,21,1,102,14.57142857,4.857142857,1.62745098,1,0.637254902,7,12,1,1,0,0,0,0,1,1,0,0,0,0
892,서울특별시 광진구 자양동 대동 60,53500,12.1,70.4,60,371671,4,0,0,1,0,0,1,0,0,1999,78.5,33,4,314,28.54545455,9.515151515,1.073248408,0.908011869,0.133757962,11,4,1,1,0,0,0,1,0,0,1,0,0,4
893,서울특별시 광진구 자양동 대동 80,69400, - ,63.4,80,371671,3,0,0,1,0,0,1,0,0,1999,78.5,33,4,314,28.54545455,9.515151515,1.073248408,0.908011869,0.133757962,11,4,1,1,0,0,0,1,0,0,1,0,0,4
894,서울특별시 광진구 자양동 더샵스타시티 100,107833,-7.8,68.9,100,371671,3,0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
895,서울특별시 광진구 자양동 더샵스타시티 120,108500,-1.2,81.1,120,371671,3,0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
896,서울특별시 광진구 자양동 더샵스타시티 130,119000,7.1,84,130,371671,3,2,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
897,서울특별시 광진구 자양동 더샵스타시티 140,133208,7.5,65.5,140,371671,13,0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
898,서울특별시 광진구 자양동 더샵스타시티 160,151500,1,68.5,160,371671,5,1,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
899,서울특별시 광진구 자양동 로얄동아 60,60000,24.2,50,60,371671,1,1,0,1,0,0,1,0,0,1999,80.5,34,4,322,26.83333333,9.470588235,1.00931677,0.775384615,0.226708075,12,12,1,1,0,0,0,1,0,0,1,0,0,6
900,서울특별시 광진구 자양동 우방리버파크 80,75000,-0.4,70,80,371671,1,1,0,1,0,0,1,0,0,2003,71.33333333,28,3,214,23.77777778,7.642857143,1.037383178,0.887387387,0.14953271,9,12,1,1,0,0,1,0,0,0,1,0,0,5
904,서울특별시 광진구 자양동 이튼타워리버3차 80,83833, - ,80.5,80,371671,6,0,0,1,0,0,1,0,0,2007,86.66666667,41,3,260,17.33333333,6.341463415,1.546153846,0.990049751,0.411538462,15,12,1,1,0,0,0,0,1,0,1,1,1,5
905,서울특별시 광진구 자양동 이튼타워리버5차 80,97750,9,72.6,80,371671,2,0,0,1,0,0,1,0,0,2009,69.75,39,4,279,19.92857143,7.153846154,1.691756272,1,0.297491039,14,7,1,1,0,0,0,0,1,0,0,0,1,5
906,서울특별시 광진구 자양동 자양10차현대홈타운 80,89400, - ,66.6,80,371671,2,0,0,1,0,0,1,0,0,2002,40.83333333,32,6,245,24.5,7.65625,1.32244898,0.802469136,0.204081633,10,6,1,1,0,0,0,0,1,1,0,0,0,3
907,서울특별시 광진구 자양동 자양2현대 80,74800, - ,79.2,80,371671,3,1,0,1,0,0,1,0,0,1995,235,32,1,235,23.5,7.34375,0.872340426,0.624390244,0.05106383,10,12,1,1,0,0,0,0,1,1,1,0,0,5
908,서울특별시 광진구 자양동 자양7차현대홈타운 60,73000,17.8,61.2,60,371671,1,0,0,1,0,0,1,0,0,2001,63,31,4,252,25.2,8.129032258,1.05952381,0.797752809,0.154761905,10,12,1,1,0,0,0,1,0,1,1,0,0,3
909,서울특별시 광진구 자양동 자양동현대 80,63625,15.8,65.5,80,371671,4,1,0,1,0,0,1,0,0,1993,91,26,2,182,20.22222222,7,0.873626374,0.509433962,0.197802198,9,12,0,1,0,0,0,0,1,0,0,0,0,4
910,서울특별시 광진구 자양동 자양삼성 60,57450,-0.1,66.7,60,371671,2,0,0,1,0,0,1,0,0,1999,93.75,39,4,375,31.25,9.615384615,0.978666667,0.525885559,0.128,12,4,1,1,0,0,0,1,0,1,1,0,0,3
912,서울특별시 광진구 자양동 자양우성7 60,66625, - ,59.8,60,371671,4,0,0,1,0,0,1,0,0,1998,125,56,5,625,31.25,11.16071429,1.0368,0.760802469,0.1776,20,12,1,1,0,0,0,1,0,0,1,0,0,7
913,서울특별시 광진구 자양동 자양우성7 80,56000,-24.6,102.5,80,371671,1,1,0,1,0,0,1,0,0,1998,125,56,5,625,31.25,11.16071429,1.0368,0.760802469,0.1776,20,12,1,1,0,0,0,1,0,0,1,0,0,7
914,서울특별시 광진구 자양동 자양현대6 60,67000,11.2,61.7,60,371671,1,0,0,1,0,0,1,0,0,1999,178,20,1,178,29.66666667,8.9,1.095505618,0.676923077,0.140449438,6,12,1,1,0,0,0,1,0,1,0,0,0,2
915,서울특별시 광진구 자양동 한강우성 80,78917,9,63.4,80,371671,6,0,0,1,0,0,1,0,0,1993,177.5,35,2,355,29.58333333,10.14285714,0.732394366,0.476923077,0.16056338,12,12,1,1,0,0,0,0,1,0,0,0,0,4
916,서울특별시 광진구 자양동 한강현대 80,69310,14.2,66.7,80,371671,10,1,0,1,0,0,1,0,0,1993,102,22,2,204,29.14285714,9.272727273,0.921568627,0.303191489,0.156862745,7,12,1,1,0,0,0,0,1,0,0,0,0,3
917,서울특별시 광진구 자양동 한라아파트 60,60180, - ,62.9,60,371671,5,0,0,1,0,0,1,0,0,1996,164.5,33,2,329,27.41666667,9.96969697,1.717325228,0.391150442,0.145896657,12,12,1,1,0,0,1,0,0,0,0,0,0,0
918,서울특별시 광진구 자양동 한라아파트 80,79000,12.7,63.3,80,371671,1,0,0,1,0,0,1,0,0,1996,164.5,33,2,329,27.41666667,9.96969697,1.717325228,0.391150442,0.145896657,12,12,1,1,0,0,1,0,0,0,0,0,0,0
919,서울특별시 광진구 자양동 한솔리베르 80,66500,8.3,62,80,371671,5,1,0,1,0,0,1,0,0,2002,185,24,1,185,23.125,7.708333333,1.102702703,0.671568627,0.2,8,18,1,1,0,0,1,0,0,0,1,0,0,4
920,서울특별시 광진구 자양동 한양 110,85000,-2.4,44.5,110,371671,1,0,0,1,0,0,1,0,0,1983,74,78,6,444,14.32258065,5.692307692,1.108108108,0,0.126126126,31,12,0,1,0,0,0,1,0,0,0,0,0,5
922,서울특별시 광진구 자양동 현대강변 80,63450, - ,62,80,371671,4,0,0,1,0,0,1,0,0,1991,104,31,2,208,23.11111111,6.709677419,1.014423077,0.464454976,0.216346154,9,4,1,1,0,0,0,0,1,1,0,0,0,4
923,서울특별시 광진구 중곡동 성원 60,29900, - ,82.8,60,371671,2,0,0,1,0,0,1,0,0,1998,91,2,1,91,0,45.5,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,3
929,서울특별시 광진구 화양동 화양현대 60,46400, - ,65.5,60,371671,2,0,0,1,0,0,1,0,0,1999,84.33333333,28,3,253,25.3,9.035714286,1.051383399,0.830827068,0.18972332,10,1,0,1,0,0,0,1,0,1,0,0,0,3
931,서울특별시 구로구 개봉동 개봉동현대아이파크 60,47400, - ,79.6,60,440396,3,0,0,1,0,0,1,0,0,2006,62.18181818,64,11,684,31.09090909,10.6875,1.209064327,0.92623942,0.135964912,22,12,1,1,0,0,0,0,1,1,0,0,0,4
932,서울특별시 구로구 개봉동 개봉동현대아이파크 80,55043,2.3,79.2,80,440396,15,2,0,1,0,0,1,0,0,2006,62.18181818,64,11,684,31.09090909,10.6875,1.209064327,0.92623942,0.135964912,22,12,1,1,0,0,0,0,1,1,0,0,0,4
933,서울특별시 구로구 개봉동 개봉푸르지오 60,43400, - ,70.8,60,440396,1,0,0,1,0,0,0,1,0,2014,97.8,76,10,978,42.52173913,12.86842105,1.185071575,1,0.257668712,23,12,1,1,0,0,0,0,1,1,1,0,1,7
934,서울특별시 구로구 개봉동 개봉푸르지오 70,48343,3.4,81.2,70,440396,7,1,0,1,0,0,0,1,0,2014,97.8,76,10,978,42.52173913,12.86842105,1.185071575,1,0.257668712,23,12,1,1,0,0,0,0,1,1,1,0,1,7
935,서울특별시 구로구 개봉동 개봉푸르지오 80,52300,3.2,64.1,80,440396,14,0,0,1,0,0,0,1,0,2014,97.8,76,10,978,42.52173913,12.86842105,1.185071575,1,0.257668712,23,12,1,1,0,0,0,0,1,1,1,0,1,7
938,서울특별시 구로구 개봉동 거성푸르뫼 60,21600,-11.1,98.8,60,440396,0,0,0,1,0,0,1,0,0,1993,83,29,3,249,27.66666667,8.586206897,0.963855422,0.591666667,0.172690763,9,12,1,1,0,0,0,0,1,0,0,0,0,5
939,서울특별시 구로구 개봉동 거성푸르뫼2 60,24680, - ,85.1,60,440396,5,0,0,1,0,0,1,0,0,1994,81.66666667,28,3,245,27.22222222,8.75,0.967346939,0.717299578,0.12244898,9,12,1,1,0,0,0,0,1,0,0,0,0,5
940,서울특별시 구로구 개봉동 거성푸르뫼2 80,25300, - ,94.9,80,440396,1,0,0,1,0,0,1,0,0,1994,81.66666667,28,3,245,27.22222222,8.75,0.967346939,0.717299578,0.12244898,9,12,1,1,0,0,0,0,1,0,0,0,0,5
941,서울특별시 구로구 개봉동 건영 80,25000,-8,80,80,440396,1,1,0,1,0,0,1,0,0,1994,104.5,24,2,209,29.85714286,8.708333333,0.66507177,0.388489209,0.14354067,7,12,1,1,0,0,0,0,1,0,1,0,0,3
942,서울특별시 구로구 개봉동 고운아파트 80,32000, - ,93.8,80,440396,1,0,0,1,0,0,1,0,0,1999,100,3,1,100,0,33.33333333,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,2
943,서울특별시 구로구 개봉동 대상 60,30550, - ,76.4,60,440396,2,0,0,1,0,0,1,0,0,1999,104,23,2,208,26,9.043478261,0.836538462,0.718390805,0.230769231,8,12,1,1,0,0,1,0,0,1,0,0,0,4
944,서울특별시 구로구 개봉동 대상 80,35250, - ,75.2,80,440396,2,0,0,1,0,0,1,0,0,1999,104,23,2,208,26,9.043478261,0.836538462,0.718390805,0.230769231,8,12,1,1,0,0,1,0,0,1,0,0,0,4
946,서울특별시 구로구 개봉동 두산 110,39500,5.1,83.5,110,440396,1,0,0,1,0,0,1,0,0,1997,280.5,57,2,561,26.71428571,9.842105263,0.937611408,0.760456274,0.142602496,21,4,1,0,1,0,0,1,0,1,1,0,1,5
947,서울특별시 구로구 개봉동 두산 60,29231,0.8,85.3,60,440396,13,1,0,1,0,0,1,0,0,1997,280.5,57,2,561,26.71428571,9.842105263,0.937611408,0.760456274,0.142602496,21,4,1,0,1,0,0,1,0,1,1,0,1,5
948,서울특별시 구로구 개봉동 두산 80,34529,-3.7,83.2,80,440396,7,0,0,1,0,0,1,0,0,1997,280.5,57,2,561,26.71428571,9.842105263,0.937611408,0.760456274,0.142602496,21,4,1,0,1,0,0,1,0,1,1,0,1,5
949,서울특별시 구로구 개봉동 삼호 60,35000, - ,74.3,60,440396,0,2,0,1,0,0,1,0,0,1996,184.5,39,2,369,30.75,9.461538462,0.861788618,0.962264151,0.086720867,12,12,1,1,0,0,0,0,1,0,1,0,0,3
950,서울특별시 구로구 개봉동 삼호 80,40350,2.6,73.9,80,440396,2,1,0,1,0,0,1,0,0,1996,184.5,39,2,369,30.75,9.461538462,0.861788618,0.962264151,0.086720867,12,12,1,1,0,0,0,0,1,0,1,0,0,3
951,서울특별시 구로구 개봉동 삼환 110,41850,3.5,71.7,110,440396,2,0,0,1,0,0,1,0,0,1995,130.5,65,6,783,34.04347826,12.04615385,0.905491699,0.667136812,0.100893997,23,12,1,1,0,0,0,1,0,0,1,0,0,5
952,서울특별시 구로구 개봉동 삼환 60,30480,-1.2,85.8,60,440396,5,3,0,1,0,0,1,0,0,1995,130.5,65,6,783,34.04347826,12.04615385,0.905491699,0.667136812,0.100893997,23,12,1,1,0,0,0,1,0,0,1,0,0,5
953,서울특별시 구로구 개봉동 삼환 80,38200,3.1,80.8,80,440396,1,2,0,1,0,0,1,0,0,1995,130.5,65,6,783,34.04347826,12.04615385,0.905491699,0.667136812,0.100893997,23,12,1,1,0,0,0,1,0,0,1,0,0,5
954,서울특별시 구로구 개봉동 상우 60,28817, - ,82.4,60,440396,6,0,0,1,0,0,1,0,0,1997,94,19,2,188,31.33333333,9.894736842,0.930851064,0.777142857,0.170212766,6,12,1,1,0,0,0,1,0,0,0,0,0,4
955,서울특별시 구로구 개봉동 신개봉삼환 60,35333, - ,72.2,60,440396,0,0,0,1,0,0,1,0,0,2001,173,20,1,173,28.83333333,8.65,0.965317919,0,0,6,12,1,1,0,0,0,1,0,0,1,0,0,7
956,서울특별시 구로구 개봉동 신개봉삼환 80,40000, - ,78.8,80,440396,1,0,0,1,0,0,1,0,0,2001,173,20,1,173,28.83333333,8.65,0.965317919,0,0,6,12,1,1,0,0,0,1,0,0,1,0,0,7
957,서울특별시 구로구 개봉동 영화 60,32250,-5.4,82.9,60,440396,2,1,0,1,0,0,1,0,0,1998,186,34,2,372,31,10.94117647,1.188172043,0.70361991,0.112903226,12,12,1,1,0,0,0,1,0,0,0,0,0,5
958,서울특별시 구로구 개봉동 영화아이닉스 80,38357, - ,79.5,80,440396,7,1,0,1,0,0,1,0,0,2005,106,20,2,212,35.33333333,10.6,1.188679245,0.801587302,0.528301887,6,12,1,1,0,0,0,0,1,0,0,0,0,3
960,서울특별시 구로구 개봉동 청실 60,29333, - ,51.1,60,440396,0,0,0,1,0,0,1,0,0,1987,156,16,1,156,26,9.75,0.730769231,0,0.102564103,6,12,0,1,0,0,1,0,0,0,0,0,0,5
961,서울특별시 구로구 개봉동 한마을 120,53375,4.5,80.1,120,440396,4,2,0,1,0,0,1,0,0,1999,76.26923077,137,26,1983,43.10869565,14.47445255,1.280887544,0.874409449,0.218860313,46,8,1,1,0,0,0,0,1,0,0,0,0,9
962,서울특별시 구로구 개봉동 한마을 150,56917, - ,73.8,150,440396,3,0,0,1,0,0,1,0,0,1999,76.26923077,137,26,1983,43.10869565,14.47445255,1.280887544,0.874409449,0.218860313,46,8,1,1,0,0,0,0,1,0,0,0,0,9
963,서울특별시 구로구 개봉동 한마을 60,38265,0.9,76.1,60,440396,24,5,0,1,0,0,1,0,0,1999,76.26923077,137,26,1983,43.10869565,14.47445255,1.280887544,0.874409449,0.218860313,46,8,1,1,0,0,0,0,1,0,0,0,0,9
964,서울특별시 구로구 개봉동 한마을 80,45593,1.4,75.8,80,440396,14,1,0,1,0,0,1,0,0,1999,76.26923077,137,26,1983,43.10869565,14.47445255,1.280887544,0.874409449,0.218860313,46,8,1,1,0,0,0,0,1,0,0,0,0,9
966,서울특별시 구로구 개봉동 한진 60,32330,2.3,72.9,60,440396,15,2,0,1,0,0,1,0,0,2000,105.4615385,109,13,1371,37.05405405,12.57798165,1.037928519,0.880534083,0.145149526,37,12,1,1,0,0,0,1,0,0,1,0,0,6
967,서울특별시 구로구 개봉동 한진 80,40606, - ,77.3,80,440396,8,2,0,1,0,0,1,0,0,2000,105.4615385,109,13,1371,37.05405405,12.57798165,1.037928519,0.880534083,0.145149526,37,12,1,1,0,0,0,1,0,0,1,0,0,6
968,서울특별시 구로구 개봉동 현대 110,55375,6.1,77.1,110,440396,12,0,0,1,0,0,1,0,0,2001,77.80645161,186,31,2412,38.28571429,12.96774194,1.271973466,0.93220339,0.155887231,63,4,1,1,0,0,0,0,1,1,1,0,0,8
969,서울특별시 구로구 개봉동 현대 60,43823,6.9,68.2,60,440396,15,2,0,1,0,0,1,0,0,2001,77.80645161,186,31,2412,38.28571429,12.96774194,1.271973466,0.93220339,0.155887231,63,4,1,1,0,0,0,0,1,1,1,0,0,8
970,서울특별시 구로구 개봉동 현대 80,49450,5.4,75.5,80,440396,24,1,0,1,0,0,1,0,0,2001,77.80645161,186,31,2412,38.28571429,12.96774194,1.271973466,0.93220339,0.155887231,63,4,1,1,0,0,0,0,1,1,1,0,0,8
971,서울특별시 구로구 개봉동 현대홈타운 120,51800, - ,84,120,440396,7,2,0,1,0,0,1,0,0,2001,87.63636364,71,11,964,40.16666667,13.57746479,1.091286307,0.828897338,0.118257261,24,4,1,1,0,0,0,1,0,1,0,0,0,6
972,서울특별시 구로구 개봉동 현대홈타운 60,37827,-0.5,72.2,60,440396,11,0,0,1,0,0,1,0,0,2001,87.63636364,71,11,964,40.16666667,13.57746479,1.091286307,0.828897338,0.118257261,24,4,1,1,0,0,0,1,0,1,0,0,0,6
973,서울특별시 구로구 개봉동 현대홈타운 80,45520,3.3,78.5,80,440396,10,1,0,1,0,0,1,0,0,2001,87.63636364,71,11,964,40.16666667,13.57746479,1.091286307,0.828897338,0.118257261,24,4,1,1,0,0,0,1,0,1,0,0,0,6
974,서울특별시 구로구 고척동 경남1 60,28875, - ,79.7,60,440396,0,0,0,1,0,0,1,0,0,1998,163,19,1,163,27.16666667,8.578947368,0.766871166,0.84,0.208588957,6,12,1,1,0,0,0,1,0,0,0,0,0,5
975,서울특별시 구로구 고척동 경남2 60,28500, - ,73.7,60,440396,1,0,0,1,0,0,1,0,0,1999,91,31,3,273,34.125,8.806451613,0.956043956,0.766283525,0.117216117,8,8,1,1,0,0,0,1,0,0,1,0,0,4
976,서울특별시 구로구 고척동 경남2 80,36350, - ,77,80,440396,2,0,0,1,0,0,1,0,0,1999,91,31,3,273,34.125,8.806451613,0.956043956,0.766283525,0.117216117,8,8,1,1,0,0,0,1,0,0,1,0,0,4
977,서울특별시 구로구 고척동 고척LIG리가1차 80,45600,-2.9,83.3,80,440396,3,0,0,1,0,0,1,0,0,2009,52.625,41,8,421,28.06666667,10.26829268,1.109263658,0.99143469,0.213776722,15,12,1,0,0,1,0,0,1,0,0,0,1,6
979,서울특별시 구로구 고척동 고척월드메르디앙 80,44642,0.3,85.3,80,440396,24,1,0,1,0,0,1,0,0,2011,45,22,4,180,25.71428571,8.181818182,1.166666667,0.857142857,0.322222222,7,4,1,1,0,0,0,0,1,0,0,0,1,6
980,서울특별시 구로구 고척동 고척파크푸르지오 110,67050, - ,80.5,110,440396,3,1,0,1,0,0,1,0,0,2009,60.18181818,70,11,662,34.84210526,9.457142857,1.374622356,1,0.341389728,19,4,1,1,0,0,0,0,1,1,0,0,1,3
981,서울특별시 구로구 고척동 고척파크푸르지오 60,48586, - ,77.2,60,440396,7,0,0,1,0,0,1,0,0,2009,60.18181818,70,11,662,34.84210526,9.457142857,1.374622356,1,0.341389728,19,4,1,1,0,0,0,0,1,1,0,0,1,3
982,서울특별시 구로구 고척동 고척파크푸르지오 80,57900,-0.4,48.4,80,440396,5,0,0,1,0,0,1,0,0,2009,60.18181818,70,11,662,34.84210526,9.457142857,1.374622356,1,0.341389728,19,4,1,1,0,0,0,0,1,1,0,0,1,3
985,서울특별시 구로구 고척동 대우 60,31378, - ,75.3,60,440396,9,1,0,1,0,0,1,0,0,1999,75.92307692,84,13,987,34.03448276,11.75,1.194528875,0.152671756,0.150962513,29,12,1,0,0,1,0,1,0,1,0,0,0,8
987,서울특별시 구로구 고척동 동아한신 60,31500,-4.1,92.1,60,440396,1,0,0,1,0,0,1,0,0,2000,88.75,33,4,355,32.27272727,10.75757576,1.261971831,0.600446429,0.14084507,11,4,1,1,0,0,0,1,0,0,0,0,1,3
988,서울특별시 구로구 고척동 벽산 80,51833,0.8,75.8,80,440396,21,2,0,1,0,0,1,0,0,2003,80.54545455,76,11,886,32.81481481,11.65789474,1.189616253,0,0,27,12,1,1,0,0,0,0,1,0,0,0,1,4
989,서울특별시 구로구 고척동 벽산베스트블루밍 80,47200,-5.3,83.7,80,440396,3,0,0,1,0,0,0,1,0,2010,56.5,42,6,339,26.07692308,8.071428571,1.259587021,1,0.277286136,13,12,1,1,0,0,0,0,1,0,1,0,1,7
990,서울특별시 구로구 고척동 산업인 50,15861,1,47.3,50,440396,14,1,0,1,0,0,1,0,0,1976,34.2,18,10,342,48.85714286,19,0.584795322,0,0.067251462,7,3,1,1,0,0,0,0,1,0,0,1,0,0
992,서울특별시 구로구 고척동 삼익 110,41800, - ,71.8,110,440396,1,0,0,1,0,0,1,0,0,2001,74.5,28,4,298,33.11111111,10.64285714,1.208053691,0.822222222,0.161073826,9,12,0,1,0,0,0,1,0,0,0,0,0,5
993,서울특별시 구로구 고척동 삼익 60,27933, - ,85,60,440396,3,1,0,1,0,0,1,0,0,2001,122.5,27,2,245,27.22222222,9.074074074,1.171428571,0.675958188,0.212244898,9,12,1,1,0,0,0,1,0,0,1,0,0,4
994,서울특별시 구로구 고척동 삼익 80,35100, - ,83.3,80,440396,3,1,0,1,0,0,1,0,0,2001,74.5,28,4,298,33.11111111,10.64285714,1.208053691,0.822222222,0.161073826,9,12,0,1,0,0,0,1,0,0,0,0,0,5
995,서울특별시 구로구 고척동 삼환로즈빌 60,43563, - ,73.5,60,440396,4,0,0,1,0,0,1,0,0,2004,85.71428571,48,7,600,40,12.5,1.118333333,0.861400894,0.105,15,12,1,1,0,0,0,0,1,0,1,0,0,8
996,서울특별시 구로구 고척동 삼환로즈빌 80,50457,2.3,73.3,80,440396,7,1,0,1,0,0,1,0,0,2004,85.71428571,48,7,600,40,12.5,1.118333333,0.861400894,0.105,15,12,1,1,0,0,0,0,1,0,1,0,0,8
997,서울특별시 구로구 고척동 서울가든 50,26300, - ,72.7,50,440396,2,0,0,1,0,0,1,0,0,1989,143,64,5,715,32.5,11.171875,0.765034965,0,0.072727273,22,4,1,1,0,0,0,1,0,0,0,0,0,3
998,서울특별시 구로구 고척동 서울가든 60,31767,7.1,61.4,60,440396,3,1,0,1,0,0,1,0,0,1989,143,64,5,715,32.5,11.171875,0.765034965,0,0.072727273,22,4,1,1,0,0,0,1,0,0,0,0,0,3
999,서울특별시 구로구 고척동 서울가든 80,40000,2.5,65,80,440396,0,0,0,1,0,0,1,0,0,1989,143,64,5,715,32.5,11.171875,0.765034965,0,0.072727273,22,4,1,1,0,0,0,1,0,0,0,0,0,3
1000,서울특별시 구로구 고척동 센츄리 80,34417, - ,79.9,80,440396,3,1,0,1,0,0,1,0,0,1994,78.2,46,5,391,27.92857143,8.5,0.62915601,0.349593496,0.132992327,14,8,1,0,0,1,0,0,1,0,1,0,0,4
1002,서울특별시 구로구 고척동 양우 60,27500,6.9,76.4,60,440396,0,0,0,1,0,0,1,0,0,2000,165,19,1,165,27.5,8.684210526,1.024242424,0.911242604,0.206060606,6,12,1,1,0,0,0,1,0,0,1,0,1,4
1003,"서울특별시 구로구 고척동 우성,현대아파트 70",30167, - ,72.3,70,440396,3,1,0,1,0,0,1,0,0,1987,110,51,4,440,22,8.62745098,0.727272727,0.165625,0.104545455,20,12,1,0,1,0,1,0,0,0,1,0,0,4
1004,"서울특별시 구로구 고척동 우성,현대아파트 80",35500, - ,73.7,80,440396,2,0,0,1,0,0,1,0,0,1987,110,51,4,440,22,8.62745098,0.727272727,0.165625,0.104545455,20,12,1,0,1,0,1,0,0,0,1,0,0,4
1005,서울특별시 구로구 고척동 우성꿈동산 70,24500, - ,102,70,440396,1,0,0,1,0,0,1,0,0,1996,68,25,3,204,29.14285714,8.16,0.779411765,0.503144654,0.176470588,7,12,1,1,0,0,0,1,0,0,0,0,0,4
1006,서울특별시 구로구 고척동 청구 60,30000,-3.3,80,60,440396,1,0,0,1,0,0,1,0,0,1999,112,45,4,448,28,9.955555556,1.037946429,0.737634409,0.167410714,16,12,1,0,0,1,0,1,0,0,0,0,0,4
1008,서울특별시 구로구 고척동 한일유앤아이 60,33450,2.2,83.7,60,440396,2,0,0,1,0,0,1,0,0,2005,55.71428571,39,7,390,30,10,1.112820513,0.850230415,0.146153846,13,12,1,1,0,0,0,0,1,0,0,0,1,7
1009,서울특별시 구로구 고척동 한일유앤아이 80,39500, - ,83.5,80,440396,2,0,0,1,0,0,1,0,0,2005,55.71428571,39,7,390,30,10,1.112820513,0.850230415,0.146153846,13,12,1,1,0,0,0,0,1,0,0,0,1,7
1010,서울특별시 구로구 고척동 한효 70,32400, - ,67.1,70,440396,3,2,0,1,0,0,1,0,0,1985,96.66666667,28,3,290,29,10.35714286,0.531034483,0,0.086206897,10,12,0,1,0,0,1,0,0,0,0,0,0,3
1011,서울특별시 구로구 고척동 한효 80,39300,0.8,62.3,80,440396,2,0,0,1,0,0,1,0,0,1985,96.66666667,28,3,290,29,10.35714286,0.531034483,0,0.086206897,10,12,0,1,0,0,1,0,0,0,0,0,0,3
1012,서울특별시 구로구 구로동 구로두산 40,26497,-0.2,78.1,40,440396,31,4,0,1,0,0,1,0,0,1998,128.5,101,10,1285,33.81578947,12.72277228,0.633463035,0.950859951,0.078599222,38,12,1,0,1,0,0,1,0,1,1,1,0,7
1014,서울특별시 구로구 구로동 구로두산 50,31077, - ,81.2,50,440396,11,1,0,1,0,0,1,0,0,1998,128.5,101,10,1285,33.81578947,12.72277228,0.633463035,0.950859951,0.078599222,38,12,1,0,1,0,0,1,0,1,1,1,0,7
1016,서울특별시 구로구 구로동 구로두산 60,37150, - ,73.1,60,440396,4,0,0,1,0,0,1,0,0,1998,128.5,101,10,1285,33.81578947,12.72277228,0.633463035,0.950859951,0.078599222,38,12,1,0,1,0,0,1,0,1,1,1,0,7
1018,서울특별시 구로구 구로동 구로두산 80,46450, - ,80.7,80,440396,2,1,0,1,0,0,1,0,0,1998,128.5,101,10,1285,33.81578947,12.72277228,0.633463035,0.950859951,0.078599222,38,12,1,0,1,0,0,1,0,1,1,1,0,7
1020,서울특별시 구로구 구로동 구로두산위브 40,30801,0.2,77.7,40,440396,14,2,0,1,0,0,1,0,0,2006,73.33333333,52,9,660,38.82352941,12.69230769,0.886363636,1,0.192424242,17,12,1,1,0,0,0,1,0,1,0,0,0,6
1021,서울특별시 구로구 구로동 구로두산위브 50,39725,-2,80.6,50,440396,4,0,0,1,0,0,1,0,0,2006,73.33333333,52,9,660,38.82352941,12.69230769,0.886363636,1,0.192424242,17,12,1,1,0,0,0,1,0,1,0,0,0,6
1024,서울특별시 구로구 구로동 구로현대 60,33225,1,73.7,60,440396,8,0,0,1,0,0,1,0,0,1992,118.2,59,5,591,26.86363636,10.01694915,0.869712352,0,0.028764805,22,4,1,1,0,0,1,0,0,1,1,0,0,4
1025,서울특별시 구로구 구로동 구로현대 80,39000, - ,73.5,80,440396,0,1,0,1,0,0,1,0,0,1992,118.2,59,5,591,26.86363636,10.01694915,0.869712352,0,0.028764805,22,4,1,1,0,0,1,0,0,1,1,0,0,4
1026,서울특별시 구로구 구로동 구일우성 110,49000, - ,74.5,110,440396,2,0,0,1,0,0,1,0,0,1998,82.9,61,10,829,39.47619048,13.59016393,0.956574186,0.722572509,0.147165259,21,12,1,1,0,0,0,1,0,0,0,0,0,6
