연번,ID,매매_22년_2분기,등락율,전세가율,전용면적.17,구별인구.17,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
2649,서울특별시 서초구 우면동 서초네이처힐3단지 110,"197,000", - ,63,110,"411,515",0,0,1,0,0,0,1,0,2013,73.58823529,93,17,1251,43.13793103,13.4516129,1.138289369,0.994382022,0.270983213,29,12,1,1,0,0,0,1,0,0,0,0,1,10
2650,서울특별시 서초구 우면동 서초네이처힐3단지 80,"172,000", - ,40,80,"411,515",0,0,1,0,0,0,1,0,2013,73.58823529,93,17,1251,43.13793103,13.4516129,1.138289369,0.994382022,0.270983213,29,12,1,1,0,0,0,1,0,0,0,0,1,10
2651,서울특별시 서초구 우면동 서초네이처힐4단지 80,"180,000", - ,44,80,"411,515",0,0,1,0,0,0,1,0,2011,58.42857143,36,7,409,37.18181818,11.36111111,1.122249389,0.991285403,0.310513447,11,8,1,1,0,0,0,1,0,0,0,0,1,5
2652,서울특별시 서초구 우면동 서초호반써밋 100,"173,000", - ,46,100,"411,515",0,0,1,0,0,1,0,0,2013,91.66666667,62,6,550,23.91304348,8.870967742,1.996363636,1,0.347272727,23,4,1,1,0,0,0,0,1,0,0,0,1,9
2653,서울특별시 서초구 우면동 서초힐스 60,"143,000", - ,46,60,"411,515",0,0,1,0,0,1,0,0,2012,90.16666667,95,12,1082,34.90322581,11.38947368,1.170055453,0.894944708,0.231053604,31,12,1,1,0,0,0,0,1,0,0,0,1,9
2654,서울특별시 서초구 우면동 서초힐스 70,"155,000", - ,46,70,"411,515",0,0,1,0,0,1,0,0,2012,90.16666667,95,12,1082,34.90322581,11.38947368,1.170055453,0.894944708,0.231053604,31,12,1,1,0,0,0,0,1,0,0,0,1,9
2655,서울특별시 서초구 우면동 서초힐스 80,"164,250",-5.3,47,80,"411,515",2,0,1,0,0,1,0,0,2012,90.16666667,95,12,1082,34.90322581,11.38947368,1.170055453,0.894944708,0.231053604,31,12,1,1,0,0,0,0,1,0,0,0,1,9
2656,서울특별시 서초구 우면동 코오롱 50,"138,000",3.6,36,50,"411,515",1,0,1,0,0,1,0,0,1994,50,29,6,300,30,10.34482759,1.036666667,0.864951768,0.106666667,10,12,1,1,0,0,1,0,0,0,0,0,0,4
2657,서울특별시 서초구 우면동 한라 60,"130,000", - ,38,60,"411,515",0,0,1,0,0,1,0,0,1994,36,32,7,252,18,7.875,1.027777778,0.146718147,0.111111111,14,12,1,1,0,0,0,0,1,0,0,1,0,3
2658,서울특별시 서초구 잠원동 강변 70,"168,500", - ,42,70,"411,515",0,0,1,0,0,1,0,0,1987,90,44,4,360,22.5,8.181818182,0.777777778,0,0.097222222,16,12,1,0,0,1,0,1,0,0,0,0,0,4
2659,서울특별시 서초구 잠원동 강변 80,"240,000", - ,36,80,"411,515",0,0,1,0,0,1,0,0,1987,90,44,4,360,22.5,8.181818182,0.777777778,0,0.097222222,16,12,1,0,0,1,0,1,0,0,0,0,0,4
2660,서울특별시 서초구 잠원동 대우아이빌 40,"65,500", - ,56,40,"411,515",0,0,1,0,0,1,0,0,2001,56,13,3,168,42,12.92307692,1,1,0.208333333,4,12,1,1,0,0,1,0,0,0,0,0,0,5
2661,서울특별시 서초구 잠원동 동아 60,"227,500",2.4,34,60,"411,515",2,0,1,0,0,1,0,0,2002,123.875,100,8,991,28.31428571,9.91,1.034308779,0.819512195,0.177598385,35,4,1,1,0,0,0,1,0,0,1,0,0,5
2662,서울특별시 서초구 잠원동 동아 80,"273,375",0.1,41,80,"411,515",4,0,1,0,0,1,0,0,2002,123.875,100,8,991,28.31428571,9.91,1.034308779,0.819512195,0.177598385,35,4,1,1,0,0,0,1,0,0,1,0,0,5
2665,서울특별시 서초구 잠원동 롯데캐슬갤럭시 110,"298,500",-1.3,38,110,"411,515",2,0,1,0,0,1,0,0,2004,53.5,60,8,428,19.45454545,7.133333333,1.981308411,1,0.261682243,22,12,1,0,0,1,0,0,1,1,0,0,1,5
2666,서울특별시 서초구 잠원동 롯데캐슬갤럭시 130,"325,000", - ,35,130,"411,515",0,0,1,0,0,1,0,0,2004,53.5,60,8,428,19.45454545,7.133333333,1.981308411,1,0.261682243,22,12,1,0,0,1,0,0,1,1,0,0,1,5
2670,서울특별시 서초구 잠원동 신반포19 110,"277,500", - ,33,110,"411,515",0,0,1,0,0,1,0,0,1982,121,29,2,242,22,8.344827586,0.826446281,0,0.082644628,11,12,1,0,0,1,1,0,0,0,0,0,0,3
2671,서울특별시 서초구 잠원동 신반포2 110,"398,000",7,19,110,"411,515",1,0,1,0,0,1,0,0,1978,120.9230769,201,13,1572,18.06896552,7.820895522,0.852417303,0,0.036895674,87,4,0,0,0,1,0,1,0,0,0,0,0,3
2672,서울특별시 서초구 잠원동 신반포2 140,"404,000", - ,27,140,"411,515",0,0,1,0,0,1,0,0,1978,120.9230769,201,13,1572,18.06896552,7.820895522,0.852417303,0,0.036895674,87,4,0,0,0,1,0,1,0,0,0,0,0,3
2673,서울특별시 서초구 잠원동 신반포2 70,"230,000", - ,23,70,"411,515",0,0,1,0,0,1,0,0,1978,120.9230769,201,13,1572,18.06896552,7.820895522,0.852417303,0,0.036895674,87,4,0,0,0,1,0,1,0,0,0,0,0,3
2674,서울특별시 서초구 잠원동 신반포2 80,"265,000", - ,21,80,"411,515",0,0,1,0,0,1,0,0,1978,120.9230769,201,13,1572,18.06896552,7.820895522,0.852417303,0,0.036895674,87,4,0,0,0,1,0,1,0,0,0,0,0,3
2675,서울특별시 서초구 잠원동 신반포2 90,"310,500", - ,20,90,"411,515",0,0,1,0,0,1,0,0,1978,120.9230769,201,13,1572,18.06896552,7.820895522,0.852417303,0,0.036895674,87,4,0,0,0,1,0,1,0,0,0,0,0,3
2676,서울특별시 서초구 잠원동 신반포4 100,"306,500", - ,26,100,"411,515",0,0,1,0,0,1,0,0,1979,101,163,12,1212,17.31428571,7.435582822,1.237623762,0,0.066006601,70,12,0,0,0,1,0,1,0,0,0,0,0,2
2677,서울특별시 서초구 잠원동 신반포4 110,"324,667", - ,27,110,"411,515",0,0,1,0,0,1,0,0,1979,101,163,12,1212,17.31428571,7.435582822,1.237623762,0,0.066006601,70,12,0,0,0,1,0,1,0,0,0,0,0,2
2678,서울특별시 서초구 잠원동 신반포4 140,"369,000", - ,29,140,"411,515",0,0,1,0,0,1,0,0,1979,101,163,12,1212,17.31428571,7.435582822,1.237623762,0,0.066006601,70,12,0,0,0,1,0,1,0,0,0,0,0,2
2680,서울특별시 서초구 잠원동 신반포자이 80,"351,500",0.4,42,80,"411,515",2,0,1,0,0,0,1,0,2018,86.71428571,71,7,607,27.59090909,8.549295775,1.616144975,1,0.535420099,22,4,1,0,0,1,0,0,1,1,1,1,1,7
2681,서울특별시 서초구 잠원동 신반포청구 60,"195,000", - ,39,60,"411,515",0,0,1,0,0,1,0,0,1998,173.5,40,2,347,26.69230769,8.675,1.005763689,0.759312321,0.170028818,13,12,1,1,0,0,0,0,1,0,1,0,0,5
2682,서울특별시 서초구 잠원동 신반포청구 80,"254,500", - ,37,80,"411,515",0,0,1,0,0,1,0,0,1998,173.5,40,2,347,26.69230769,8.675,1.005763689,0.759312321,0.170028818,13,12,1,1,0,0,0,0,1,0,1,0,0,5
2683,서울특별시 서초구 잠원동 신화 80,"215,000", - ,50,80,"411,515",0,0,1,0,0,1,0,0,1997,166,21,1,166,23.71428571,7.904761905,1,0.861445783,0.21686747,7,6,1,1,0,0,0,1,0,0,1,0,0,2
2684,서울특별시 서초구 잠원동 아크로리버뷰신반포 80,"408,000",16.7,43,80,"411,515",2,0,1,0,0,1,0,0,2018,119,60,5,595,27.04545455,9.916666667,1.495798319,1,0.505882353,22,12,1,0,0,1,0,0,1,1,1,0,1,10
2685,서울특별시 서초구 잠원동 킴스빌리지 20,"80,900",-1.4,29,20,"411,515",1,0,1,0,0,1,0,0,1996,160,15,1,160,32,10.66666667,0.8625,0.891304348,0.15,5,8,1,1,0,0,1,0,0,0,0,0,0,4
2686,서울특별시 서초구 잠원동 킴스빌리지 30,"116,500",25.5,31,30,"411,515",4,0,1,0,0,1,0,0,1996,160,15,1,160,32,10.66666667,0.8625,0.891304348,0.15,5,8,1,1,0,0,1,0,0,0,0,0,0,4
2687,서울특별시 서초구 잠원동 한강 80,"250,000", - ,36,80,"411,515",0,0,1,0,0,1,0,0,1989,90,60,5,450,21.42857143,7.5,1.177777778,0,0.171111111,21,4,0,0,0,1,0,0,1,0,0,0,0,4
2688,서울특별시 서초구 잠원동 한신 80,"280,000",7.5,36,80,"411,515",1,0,1,0,0,1,0,0,1992,77.14285714,80,7,540,18,6.75,0.896296296,0.359504132,0.111111111,30,4,0,0,0,1,0,0,1,0,0,0,0,6
2689,서울특별시 서초구 잠원동 한신로얄 80,"227,500", - ,34,80,"411,515",0,0,1,0,0,1,0,0,1992,104,31,2,208,23.11111111,6.709677419,0.644230769,0.447761194,0.153846154,9,12,1,0,0,1,0,0,1,0,1,0,0,6
2690,서울특별시 서초구 잠원동 현대 80,"218,500",1.8,43,80,"411,515",2,0,1,0,0,1,0,0,1993,119,33,2,238,21.63636364,7.212121212,0.663865546,0.588607595,0.134453782,11,12,0,0,0,1,0,0,1,1,0,0,0,4
2691,서울특별시 성동구 금호동1가 금호삼성래미안 110,"169,000",12.4,45,110,"290,664",1,0,1,0,0,1,0,0,2001,52.90909091,66,11,582,27.71428571,8.818181818,1.187285223,0.994211288,0.108247423,21,4,0,1,0,0,0,0,1,1,1,0,0,5
2692,서울특별시 성동구 금호동1가 금호삼성래미안 60,"120,000", - ,48,60,"290,664",1,0,1,0,0,1,0,0,2001,52.90909091,66,11,582,27.71428571,8.818181818,1.187285223,0.994211288,0.108247423,21,4,0,1,0,0,0,0,1,1,1,0,0,5
2693,서울특별시 성동구 금호동1가 금호삼성래미안 80,"136,000", - ,42,80,"290,664",0,0,1,0,0,1,0,0,2001,52.90909091,66,11,582,27.71428571,8.818181818,1.187285223,0.994211288,0.108247423,21,4,0,1,0,0,0,0,1,1,1,0,0,5
2694,서울특별시 성동구 금호동1가 벽산 110,"153,000", - ,44,110,"290,664",1,0,1,0,0,1,0,0,2001,85.35,168,20,1707,27.0952381,10.16071429,1.394844757,0.807643847,0.151728178,63,12,1,1,0,0,0,1,0,0,0,0,0,6
2695,서울특별시 성동구 금호동1가 벽산 60,"102,750",-7.1,46,60,"290,664",2,0,1,0,0,1,0,0,2001,85.35,168,20,1707,27.0952381,10.16071429,1.394844757,0.807643847,0.151728178,63,12,1,1,0,0,0,1,0,0,0,0,0,6
2696,서울특별시 성동구 금호동1가 벽산 80,"160,000", - ,37,80,"290,664",0,0,1,0,0,1,0,0,2001,85.35,168,20,1707,27.0952381,10.16071429,1.394844757,0.807643847,0.151728178,63,12,1,1,0,0,0,1,0,0,0,0,0,6
2697,서울특별시 성동구 금호동1가 신금호두산위브 80,"123,000", - ,53,80,"290,664",0,0,1,0,0,1,0,0,2006,33.8,28,5,169,21.125,6.035714286,1.195266272,0.99009901,0.218934911,8,12,1,1,0,0,0,0,1,1,1,0,0,5
2699,서울특별시 성동구 금호동1가 이편한세상금호파크힐스 80,"171,667",-1.9,50,80,"290,664",3,0,1,0,0,0,1,0,2019,78.23529412,157,17,1330,38,8.47133758,1.163157895,1,0.312030075,35,4,1,1,0,0,0,0,1,1,1,0,1,9
2700,서울특별시 성동구 금호동2가 금호자이1차 60,"137,000",7.3,47,60,"290,664",1,0,1,0,0,1,0,0,2012,100.25,53,4,401,26.73333333,7.566037736,1.149625935,1,0.463840399,15,12,1,1,0,0,0,0,1,1,1,0,1,0
2701,서울특별시 성동구 금호동2가 금호자이1차 80,"158,000", - ,51,80,"290,664",0,0,1,0,0,1,0,0,2012,100.25,53,4,401,26.73333333,7.566037736,1.149625935,1,0.463840399,15,12,1,1,0,0,0,0,1,1,1,0,1,0
2702,서울특별시 성동구 금호동2가 래미안하이리버 60,"143,833", - ,47,60,"290,664",0,0,1,0,0,1,0,0,2012,84.7,113,10,847,31.37037037,7.495575221,1.181818182,1,0.316410862,27,12,1,1,0,0,0,0,1,1,1,0,1,9
2703,서울특별시 성동구 금호동2가 래미안하이리버 80,"162,500", - ,46,80,"290,664",0,0,1,0,0,1,0,0,2012,84.7,113,10,847,31.37037037,7.495575221,1.181818182,1,0.316410862,27,12,1,1,0,0,0,0,1,1,1,0,1,9
2707,서울특별시 성동구 금호동3가 금호자이2차 60,"127,500",0.3,54,60,"290,664",1,0,1,0,0,0,1,0,2012,67.16666667,50,6,403,25.1875,8.06,1.106699752,1,0.357320099,16,6,1,1,0,0,0,1,0,0,0,0,1,5
2708,서울특별시 성동구 금호동3가 금호자이2차 80,"162,000", - ,49,80,"290,664",0,0,1,0,0,0,1,0,2012,67.16666667,50,6,403,25.1875,8.06,1.106699752,1,0.357320099,16,6,1,1,0,0,0,1,0,0,0,0,1,5
2709,서울특별시 성동구 금호동3가 금호한신 60,"108,900", - ,43,60,"290,664",0,0,1,0,0,1,0,0,2005,107.6666667,39,3,323,24.84615385,8.282051282,1.19504644,0.953367876,0.210526316,13,12,1,1,0,0,0,0,1,0,0,0,0,3
2710,서울특별시 성동구 금호동3가 두산 120,"140,500", - ,46,120,"290,664",0,0,1,0,0,1,0,0,1994,79.1875,115,16,1267,30.90243902,11.0173913,0.56195738,0.418539326,0.220994475,41,12,1,1,0,0,0,1,0,1,1,0,0,3
2711,서울특별시 성동구 금호동3가 두산 60,"107,500",7.9,46,60,"290,664",2,0,1,0,0,1,0,0,1994,79.1875,115,16,1267,30.90243902,11.0173913,0.56195738,0.418539326,0.220994475,41,12,1,1,0,0,0,1,0,1,1,0,0,3
2712,서울특별시 성동구 금호동3가 두산 80,"131,250",1.7,41,80,"290,664",2,0,1,0,0,1,0,0,1994,79.1875,115,16,1267,30.90243902,11.0173913,0.56195738,0.418539326,0.220994475,41,12,1,1,0,0,0,1,0,1,1,0,0,3
2713,서울특별시 성동구 금호동4가 대우 110,"185,000",7.9,59,110,"290,664",1,0,1,0,0,1,0,0,2001,84.35714286,104,14,1181,32.80555556,11.35576923,1.240474174,0.866211604,0.140558848,36,12,1,1,0,0,0,1,0,1,1,0,0,7
2715,서울특별시 성동구 금호동4가 대우 60,"119,233",1,52,60,"290,664",3,0,1,0,0,1,0,0,2001,84.35714286,104,14,1181,32.80555556,11.35576923,1.240474174,0.866211604,0.140558848,36,12,1,1,0,0,0,1,0,1,1,0,0,7
2717,서울특별시 성동구 금호동4가 대우 80,"151,000",2.4,49,80,"290,664",2,0,1,0,0,1,0,0,2001,84.35714286,104,14,1181,32.80555556,11.35576923,1.240474174,0.866211604,0.140558848,36,12,1,1,0,0,0,1,0,1,1,0,0,7
2719,서울특별시 성동구 금호동4가 롯데 80,"139,250", - ,44,80,"290,664",0,0,1,0,0,1,0,0,2003,83,39,3,249,24.9,6.384615385,1.140562249,1,0.200803213,10,12,1,1,0,0,0,0,1,1,0,0,0,4
2721,서울특별시 성동구 금호동4가 브라운스톤금호 80,"150,000",-6,51,80,"290,664",1,0,1,0,0,1,0,0,2007,43.4,32,5,217,21.7,6.78125,1.142857143,0.911290323,0.373271889,10,12,1,1,0,0,0,0,1,0,0,0,0,4
2722,서울특별시 성동구 금호동4가 서울숲푸르지오 110,"210,000",16.7,64,110,"290,664",2,0,1,0,0,1,0,0,2007,46.73684211,94,19,888,28.64516129,9.446808511,1.144144144,0.933070866,0.265765766,31,12,1,1,0,0,0,1,0,1,0,0,0,6
2723,서울특별시 성동구 금호동4가 서울숲푸르지오 60,"159,000",4.4,40,60,"290,664",1,0,1,0,0,1,0,0,2007,46.73684211,94,19,888,28.64516129,9.446808511,1.144144144,0.933070866,0.265765766,31,12,1,1,0,0,0,1,0,1,0,0,0,6
2724,서울특별시 성동구 금호동4가 서울숲푸르지오 80,"181,250",8.7,41,80,"290,664",2,0,1,0,0,1,0,0,2007,46.73684211,94,19,888,28.64516129,9.446808511,1.144144144,0.933070866,0.265765766,31,12,1,1,0,0,0,1,0,1,0,0,0,6
2725,서울특별시 성동구 금호동4가 서울숲푸르지오2차 60,"160,000", - ,41,60,"290,664",0,0,1,0,0,1,0,0,2012,53.27272727,70,11,586,27.9047619,8.371428571,1.146757679,1,0.293515358,21,12,1,1,0,0,0,0,1,1,1,0,1,8
2726,서울특별시 성동구 금호동4가 서울숲푸르지오2차 80,"183,000", - ,49,80,"290,664",0,0,1,0,0,1,0,0,2012,53.27272727,70,11,586,27.9047619,8.371428571,1.146757679,1,0.293515358,21,12,1,1,0,0,0,0,1,1,1,0,1,8
2728,서울특별시 성동구 마장동 대성유니드 60,"100,875", - ,57,60,"290,664",0,0,1,0,0,1,0,0,2004,62,29,4,248,24.8,8.551724138,1.129032258,0.728571429,0.181451613,10,12,1,1,0,0,0,0,1,0,0,0,0,6
2729,서울특별시 성동구 마장동 대성유니드 80,"126,500", - ,43,80,"290,664",0,0,1,0,0,1,0,0,2004,62,29,4,248,24.8,8.551724138,1.129032258,0.728571429,0.181451613,10,12,1,1,0,0,0,0,1,0,0,0,0,6
2730,서울특별시 성동구 마장동 마장동중앙하이츠 60,"89,800", - ,56,60,"290,664",0,0,1,0,0,1,0,0,1999,85,17,2,170,28.33333333,10,1.047058824,0.887640449,0.147058824,6,4,0,1,0,0,0,1,0,0,0,0,0,5
2731,서울특별시 성동구 마장동 마장동중앙하이츠 80,"116,000",5.2,60,80,"290,664",1,0,1,0,0,1,0,0,1999,85,17,2,170,28.33333333,10,1.047058824,0.887640449,0.147058824,6,4,0,1,0,0,0,1,0,0,0,0,0,5
2732,서울특별시 성동구 마장동 삼성 60,"104,000",-1,47,60,"290,664",1,0,1,0,0,1,0,0,1996,86,49,5,430,23.88888889,8.775510204,1.055813953,0.528634361,0.148837209,18,12,1,0,1,0,0,1,0,1,0,0,1,4
2733,서울특별시 성동구 마장동 세림 40,"87,500", - ,31,40,"290,664",0,0,1,0,0,1,0,0,1986,90.11111111,82,9,811,28.96428571,9.890243902,0.55487053,0,0.029593095,28,8,1,0,1,0,0,1,0,0,0,0,0,8
2734,서울특별시 성동구 마장동 세림 70,"108,667", - ,36,70,"290,664",0,0,1,0,0,1,0,0,1986,90.11111111,82,9,811,28.96428571,9.890243902,0.55487053,0,0.029593095,28,8,1,0,1,0,0,1,0,0,0,0,0,8
2735,서울특별시 성동구 마장동 세림 80,"126,333", - ,35,80,"290,664",0,0,1,0,0,1,0,0,1986,90.11111111,82,9,811,28.96428571,9.890243902,0.55487053,0,0.029593095,28,8,1,0,1,0,0,1,0,0,0,0,0,8
2737,서울특별시 성동구 마장동 신성미소지움 60,"89,500", - ,43,60,"290,664",0,0,1,0,0,1,0,0,2004,71.5,34,4,286,26,8.411764706,1.066433566,0.73442623,0.167832168,11,12,1,1,0,0,0,0,1,0,1,0,0,5
2738,서울특별시 성동구 마장동 신성미소지움 80,"108,000",-16.2,58,80,"290,664",1,0,1,0,0,1,0,0,2004,71.5,34,4,286,26,8.411764706,1.066433566,0.73442623,0.167832168,11,12,1,1,0,0,0,0,1,0,1,0,0,5
2743,서울특별시 성동구 상왕십리동 텐즈힐 130,"215,000",7.4,53,130,"290,664",1,0,1,0,0,0,0,1,2014,211,17,1,211,52.75,12.41176471,0.777251185,1,0.151658768,4,4,1,1,0,0,1,0,0,1,1,0,0,5
2745,서울특별시 성동구 상왕십리동 텐즈힐 60,"139,500", - ,52,60,"290,664",0,0,1,0,0,0,0,1,2014,211,17,1,211,52.75,12.41176471,0.777251185,1,0.151658768,4,4,1,1,0,0,1,0,0,1,1,0,0,5
2747,서울특별시 성동구 상왕십리동 텐즈힐 80,"162,500",-4,51,80,"290,664",1,0,1,0,0,0,0,1,2014,211,17,1,211,52.75,12.41176471,0.777251185,1,0.151658768,4,4,1,1,0,0,1,0,0,1,1,0,0,5
2749,서울특별시 성동구 성수동1가 LIG건영 80,"218,333",22.6,38,80,"290,664",3,1,1,0,0,1,0,0,2002,96.66666667,67,6,580,34.11764706,8.656716418,1.137931034,0.901515152,0.144827586,17,7,1,1,0,0,0,0,1,0,0,0,0,6
2752,서울특별시 성동구 성수동1가 대우2 80,"150,000",6,48,80,"290,664",1,0,1,0,0,1,0,0,1999,56.6,35,5,283,23.58333333,8.085714286,1.042402827,0.86440678,0.137809187,12,4,1,1,0,0,0,1,0,1,1,0,0,5
2755,서울특별시 성동구 성수동1가 동아그린 60,"96,000", - ,54,60,"290,664",0,0,1,0,0,1,0,0,1999,165.5,37,2,331,27.58333333,8.945945946,1.132930514,0.757333333,0.193353474,12,12,1,1,0,0,0,1,0,0,0,0,0,7
2756,서울특별시 성동구 성수동1가 동아그린 80,"145,000", - ,32,80,"290,664",0,0,1,0,0,1,0,0,1999,165.5,37,2,331,27.58333333,8.945945946,1.132930514,0.757333333,0.193353474,12,12,1,1,0,0,0,1,0,0,0,0,0,7
2758,서울특별시 성동구 성수동1가 서울숲대림 60,"145,000", - ,35,60,"290,664",0,0,1,0,0,1,0,0,2000,62,43,6,372,26.57142857,8.651162791,1.021505376,0.792105263,0.188172043,14,12,1,1,0,0,0,1,0,1,1,0,0,6
2760,서울특별시 성동구 성수동1가 서울숲한양현대 60,"107,000",-7.5,65,60,"290,664",1,0,1,0,0,1,0,0,1999,168,23,1,168,24,7.304347826,1,0.863095238,0.18452381,7,12,1,1,0,0,0,1,0,1,1,0,0,4
2761,서울특별시 성동구 성수동1가 쌍용 60,"140,000",1.1,38,60,"290,664",1,0,1,0,0,1,0,0,1997,86.33333333,65,9,777,37,11.95384615,1.024453024,0.734924623,0.196911197,21,12,1,1,0,0,0,0,1,0,0,0,0,3
2762,서울특별시 성동구 성수동1가 쌍용 80,"138,500", - ,40,80,"290,664",0,0,1,0,0,1,0,0,1997,86.33333333,65,9,777,37,11.95384615,1.024453024,0.734924623,0.196911197,21,12,1,1,0,0,0,0,1,0,0,0,0,3
2763,서울특별시 성동구 성수동1가 중앙하이츠빌 80,"143,667", - ,59,80,"290,664",0,0,1,0,0,1,0,0,2003,85.33333333,29,3,256,25.6,8.827586207,1.1328125,0.589655172,0.203125,10,12,1,1,0,0,0,0,1,0,0,0,0,5
2764,서울특별시 성동구 성수동1가 트리마제 140,"427,500",25.1,75,140,"290,664",2,0,1,0,0,1,0,0,2017,172,156,4,688,10.11764706,4.41025641,1.632267442,0.984861977,0.790697674,68,12,1,1,0,0,0,0,1,1,0,0,1,9
2765,서울특별시 성동구 성수동1가 트리마제 70,"249,500", - ,67,70,"290,664",0,0,1,0,0,1,0,0,2017,172,156,4,688,10.11764706,4.41025641,1.632267442,0.984861977,0.790697674,68,12,1,1,0,0,0,0,1,1,0,0,1,9
2766,서울특별시 성동구 성수동1가 트리마제 80,"389,000",22.1,45,80,"290,664",1,0,1,0,0,1,0,0,2017,172,156,4,688,10.11764706,4.41025641,1.632267442,0.984861977,0.790697674,68,12,1,1,0,0,0,0,1,1,0,0,1,9
2769,서울특별시 성동구 성수동1가 현대그린 60,"110,000", - ,27,60,"290,664",0,0,1,0,0,1,0,0,1994,219,22,1,219,31.28571429,9.954545455,0.863013699,0.724867725,0.118721461,7,19,0,1,0,0,0,1,0,1,0,0,0,4
2770,서울특별시 성동구 성수동1가 현대그린 80,"122,500", - ,47,80,"290,664",0,0,1,0,0,1,0,0,1994,219,22,1,219,31.28571429,9.954545455,0.863013699,0.724867725,0.118721461,7,19,0,1,0,0,0,1,0,1,0,0,0,4
2773,서울특별시 성동구 성수동2가 롯데캐슬파크 100,"175,500", - ,51,100,"290,664",0,0,1,0,0,1,0,0,2003,86.28571429,63,7,604,27.45454545,9.587301587,1.463576159,0.96040724,0.11589404,22,12,1,1,0,0,0,0,1,1,1,0,0,5
2774,서울특별시 성동구 성수동2가 롯데캐슬파크 120,"183,000", - ,57,120,"290,664",0,0,1,0,0,1,0,0,2003,86.28571429,63,7,604,27.45454545,9.587301587,1.463576159,0.96040724,0.11589404,22,12,1,1,0,0,0,0,1,1,1,0,0,5
2775,서울특별시 성동구 성수동2가 롯데캐슬파크 80,"163,000", - ,38,80,"290,664",0,0,1,0,0,1,0,0,2003,86.28571429,63,7,604,27.45454545,9.587301587,1.463576159,0.96040724,0.11589404,22,12,1,1,0,0,0,0,1,1,1,0,0,5
2777,서울특별시 성동구 성수동2가 청구강변1 80,"225,000", - ,23,80,"290,664",0,1,1,0,0,1,0,0,1994,246,30,1,246,24.6,8.2,0.971544715,0.707112971,0.227642276,10,12,1,1,0,0,0,1,0,0,0,0,0,3
2778,서울특별시 성동구 성수동2가 현대I-PARK 100,"149,200", - ,48,100,"290,664",0,0,1,0,0,1,0,0,2003,59.63636364,82,11,656,29.81818182,8,1.486280488,0.946666667,0.1875,22,12,1,1,0,0,0,0,1,1,0,0,0,5
2779,서울특별시 성동구 성수동2가 현대I-PARK 80,"162,000", - ,45,80,"290,664",0,0,1,0,0,1,0,0,2003,59.63636364,82,11,656,29.81818182,8,1.486280488,0.946666667,0.1875,22,12,1,1,0,0,0,0,1,1,0,0,0,5
2780,서울특별시 성동구 성수동2가 힐스테이트 120,"225,000", - ,63,120,"290,664",0,0,1,0,0,1,0,0,2009,89,63,5,445,18.54166667,7.063492063,1.797752809,1,0.316853933,24,12,1,1,0,0,0,0,1,1,0,0,1,8
2781,서울특별시 성동구 성수동2가 힐스테이트 140,"295,000", - ,50,140,"290,664",0,0,1,0,0,1,0,0,2009,89,63,5,445,18.54166667,7.063492063,1.797752809,1,0.316853933,24,12,1,1,0,0,0,0,1,1,0,0,1,8
2782,서울특별시 성동구 송정동 건영 60,"86,000",19.2,49,60,"290,664",1,0,1,0,0,1,0,0,2000,149,40,3,447,31.92857143,11.175,1.013422819,0.666666667,0.172259508,14,4,1,1,0,0,0,1,0,0,0,0,1,2
2783,서울특별시 성동구 송정동 건영 80,"101,000",5.9,57,80,"290,664",2,0,1,0,0,1,0,0,2000,149,40,3,447,31.92857143,11.175,1.013422819,0.666666667,0.172259508,14,4,1,1,0,0,0,1,0,0,0,0,1,2
2784,서울특별시 성동구 송정동 서울숲아이파크 80,"128,000",-3.9,44,80,"290,664",1,0,1,0,0,0,1,0,2009,40.16666667,32,6,241,21.90909091,7.53125,1.186721992,1,0.265560166,11,12,1,1,0,0,0,0,1,1,0,0,1,4
2785,서울특별시 성동구 옥수동 극동 140,"193,500",4.4,33,140,"290,664",1,0,1,0,0,1,0,0,1986,112.5,129,8,900,18,6.976744186,0.98,0,0.167777778,50,12,1,0,1,0,0,1,0,0,1,0,0,4
2786,서울특별시 성동구 옥수동 극동 150,"215,000",7,32,150,"290,664",2,0,1,0,0,1,0,0,1986,112.5,129,8,900,18,6.976744186,0.98,0,0.167777778,50,12,1,0,1,0,0,1,0,0,1,0,0,4
2787,서울특별시 성동구 옥수동 극동 60,"115,000", - ,38,60,"290,664",0,0,1,0,0,1,0,0,1986,112.5,129,8,900,18,6.976744186,0.98,0,0.167777778,50,12,1,0,1,0,0,1,0,0,1,0,0,4
2788,서울특별시 성동구 옥수동 극동 70,"138,000", - ,32,70,"290,664",0,0,1,0,0,1,0,0,1986,112.5,129,8,900,18,6.976744186,0.98,0,0.167777778,50,12,1,0,1,0,0,1,0,0,1,0,0,4
