,위도,경도
573,37.5650179,127.17724867194087
574,37.5619059,127.1680031
575,37.5521734,127.1461969
576,37.5516069,127.1682485
577,37.55267485,127.17132704858707
578,37.5380392,127.1433706
579,37.54856,127.13117
580,37.5255904,127.1354174
581,37.556911150000005,127.14546771769471
582,37.55213,127.14981
583,37.552598950000004,127.14307982493457
584,37.5575905,127.1542149
585,37.5377854,127.1265483
586,37.5285093,127.146105
587,37.54128,127.12434
588,37.531173,127.123215
589,37.5279455,127.1284946
590,37.5418634,127.1481606
591,37.5497797,127.1251512
592,37.55213,127.14981
593,37.5290105,127.131279
594,37.543958700000005,127.13313523990422
595,37.5500883,127.1466717
596,37.5279735,127.1414364
